userid,username,followers,tweets,profile_desc,location,verified,entities
1422163374339727363,LeaksEvents,4307,4787,"Trazendo para você os últimos vazamentos e informações dos Roblox eventos. Gerenciado por @WenzoGamer e @IhMiinehChan

Parceiros: @Roblox_RTC_BR, @Roblog_",Leaks Corporation,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/goK45sRXKM', 'expanded_url': 'https://robloxeventsleaks.carrd.co', 'display_url': 'robloxeventsleaks.carrd.co'}]}, 'description': {'mentions': [{'start': 90, 'end': 101, 'username': 'WenzoGamer'}, {'start': 104, 'end': 117, 'username': 'IhMiinehChan'}, {'start': 130, 'end': 144, 'username': 'Roblox_RTC_BR'}, {'start': 146, 'end': 154, 'username': 'Roblog_'}]}}"
1122498383829250048,UGCNotifier,24795,96600,"Notifier created by @greens_stuff
Icon & banner by @Odd_sRBLX

Join our @discord server ➡️  https://t.co/rE6Ui9ISiM
Looking for UGC News? ➡️ @UGC_News",,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/O7JVMWEIjO', 'expanded_url': 'https://discord.gg/ax2mwbE', 'display_url': 'discord.gg/ax2mwbE'}]}, 'description': {'urls': [{'start': 92, 'end': 115, 'url': 'https://t.co/rE6Ui9ISiM', 'expanded_url': 'http://discord.gg/ax2mwbE', 'display_url': 'discord.gg/ax2mwbE'}], 'mentions': [{'start': 20, 'end': 33, 'username': 'greens_stuff'}, {'start': 51, 'end': 61, 'username': 'Odd_sRBLX'}, {'start': 72, 'end': 80, 'username': 'discord'}, {'start': 141, 'end': 150, 'username': 'UGC_News'}]}}"
1427761083473928196,BruhMom27341090,90,872,A dumb Touhou and MUGEN fan. (Currently taken over by Mizuchi.),The Origin Of Mind.,False,
1476540578355904516,Hominis_vastum,35,788,"毎度毎度巻き込みリプをかましやがる要注意人物でごぜぇやす
結構口悪いので細心の注意を払ってみてくだせぇ。
信頼できる人以外のリア友は帰れ、破れば粛清☆
最近だとMUGENを始めようと考えてる
マイクラBEのモブバ界隈でも活動したいけどマイクラがﾀﾋんでるんでできねぇ...
マイクラが復旧することを願おう..",シベリア,False,
1239226096157175810,tilepro11,13,35,eyo welcome to my profile,,False,
1462402788256854020,ColinOmgTricky,3,54,🪙 I smell pennies,Joe,False,
856650515874172928,robloxdevrel,618634,2200,"Empowering developers & creators to bring their imagination to life #RobloxDev 

For support go to https://t.co/jqWhIsyHWa",,True,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/waS7ODkUxJ', 'expanded_url': 'http://developer.roblox.com/', 'display_url': 'developer.roblox.com'}]}, 'description': {'urls': [{'start': 99, 'end': 122, 'url': 'https://t.co/jqWhIsyHWa', 'expanded_url': 'http://rblx.co/help', 'display_url': 'rblx.co/help'}], 'hashtags': [{'start': 68, 'end': 78, 'tag': 'RobloxDev'}]}}"
1447070762712518657,_markcus_,3,46,.?.?.?.?,...,False,
1286156809334427648,AftonSucks,336,7277,hi im back,,False,
1427277629401358338,AKA_venom_47,1,141,Internet Sensation,,False,
1320268660439683072,Mr_Andr0meda,20,250,"I mostly play single player games
Envixity#0001","Oslo, Norway",False,
1418605801044914176,ShumylaNasir,0,1,,,False,
1478191688623734793,tae_dope95,378,7553,"bns account, mainly for #방탄소년단 #이이유 #엔하이픈 ᰔ",Magic Shop,False,"{'description': {'hashtags': [{'start': 24, 'end': 30, 'tag': '방탄소년단'}, {'start': 31, 'end': 35, 'tag': '이이유'}, {'start': 36, 'end': 41, 'tag': '엔하이픈'}]}}"
1380184029555662849,soojinwrites,8309,16299,ʕ·ᴥ·ʔ — 안녕! This is my adorable home. ⊹ ˚ Freelance Ghostwriter ˚✧｡ Catered 1.6k+ commissions. ੈ second/ back-up account — @sjwrites_backup,Philippines,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/JavwSe6RAF', 'expanded_url': 'https://t.me/soojinwrites', 'display_url': 't.me/soojinwrites'}]}, 'description': {'mentions': [{'start': 123, 'end': 139, 'username': 'sjwrites_backup'}]}}"
1383011101676167170,AriusBariuse,23,751,haha funny profile pic,,False,
1481267299218821121,xanozi,63,1130,"shtwt, edtwt dni, recovering restricter",he him ,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/naKWCsP0kB', 'expanded_url': 'http://blockdontreport.com', 'display_url': 'blockdontreport.com'}]}}"
1079078554065788928,MarLvsSebari,2006,24796,Juansguarnizo & AriGameplays ‹3 ﹏ ﹏ ﹏ AriGameplays’ VIP! ⦮ ⦯,she/her,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/xqAGvguBcX', 'expanded_url': 'https://vm.tiktok.com/ZMLHGBDYu/', 'display_url': 'vm.tiktok.com/ZMLHGBDYu/'}]}}"
1397645220485943298,alilovesrubb,939,6026,"❀ 💌 › Rubius, Juan, Ari, Spreen, Carre, Axo, Quackity, + ❀",she / her!!,False,
1502545283821060097,nftprimer,56,431,"What you do in life, do with prime. Fail. Learn. Growth. Adapt. Let your balls decide at least … it helps in many times. #cryptoart #nft #web3",Metaverse,False,"{'description': {'hashtags': [{'start': 121, 'end': 131, 'tag': 'cryptoart'}, {'start': 132, 'end': 136, 'tag': 'nft'}, {'start': 137, 'end': 142, 'tag': 'web3'}]}}"
946213559213555712,opensea,1796619,7757,"The largest NFT marketplace. Buy, sell, & discover the internet of goods. Get help at https://t.co/f3KCJaxqBz","New York, NY",True,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/R3R0yix5kR', 'expanded_url': 'https://opensea.io/official-links', 'display_url': 'opensea.io/official-links'}]}, 'description': {'urls': [{'start': 86, 'end': 109, 'url': 'https://t.co/f3KCJaxqBz', 'expanded_url': 'http://support.opensea.io', 'display_url': 'support.opensea.io'}]}}"
1484226408939495424,nova_universo10,2190,2964,"Hola wenas quítate las penas. 17 años. Me gusta el gaming y soy seguidor del FC Barcelona. Montado en la Xavineta 💙❤️💙 
Cuenta secundaria: @Novauniverso10","Barcelona, España",False,"{'description': {'mentions': [{'start': 139, 'end': 154, 'username': 'Novauniverso10'}]}}"
1175051781841309704,ARedGuyExisting,13,728,:monkaW:,Paradis island,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/7TltuomTnb', 'expanded_url': 'https://www.youtube.com/channel/UC8eXEKQRf0SXM28W9lG0XfA?view_as=subscriber', 'display_url': 'youtube.com/channel/UC8eXE…'}]}}"
1337048922393604096,PotatoMarko,2,137,I play royale high,,False,
1014592476957593600,MordechiPotato,471,5139,☁️🌑𝕎𝕖𝕝𝕔𝕠𝕞𝕖 𝕥𝕠 𝕞𝕪 𝕡𝕣𝕠𝕗𝕚𝕝𝕖🌑☁️ ℍ𝕖𝕣𝕖 𝕪𝕠𝕦 𝕨𝕚𝕝𝕝 𝕗𝕚𝕟𝕕 𝕒𝕣𝕥 𝕒𝕟𝕕 𝕣𝕒𝕟𝕕𝕠𝕞 𝕣𝕒𝕟𝕥𝕤! | 𝕒𝕝𝕝 𝕡𝕣𝕠𝕟𝕠𝕦𝕟𝕤 | 🏳️‍⚧️ |,Pfp by me,False,
1352232965531643907,el1xza,136,60,hello! she/her,The summer I turned pretty😍,False,
1355147307268755456,leomingen,138,2068,15 • ENG/中文 || #블랙핑크 #Jensetter || 🇨🇳 || pfp by @xKY0sc0x,提瓦特 Teyvat,False,"{'description': {'hashtags': [{'start': 15, 'end': 20, 'tag': '블랙핑크'}, {'start': 21, 'end': 31, 'tag': 'Jensetter'}], 'mentions': [{'start': 48, 'end': 57, 'username': 'xKY0sc0x'}]}}"
1483768092345913347,_lady_ella_,693,1294,🌴YTber || POC Activist || RHTC || Streamer || @EllaBuilds_RBX @RH_Events_BY_EK @LadyEllasPriv, @abcdshmizu @Berlivr | 2009,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/IuA1PnipZj', 'expanded_url': 'https://msha.ke/ellabuilds_rbx/', 'display_url': 'msha.ke/ellabuilds_rbx/'}]}, 'description': {'mentions': [{'start': 46, 'end': 61, 'username': 'EllaBuilds_RBX'}, {'start': 62, 'end': 78, 'username': 'RH_Events_BY_EK'}, {'start': 79, 'end': 93, 'username': 'LadyEllasPriv'}]}}"
784569952678322180,SunnysBigToe333,1765,10691,"YouTuber (@JoeyKangaroo333). Incredible Women (Sunny, Piper, Miss, Lemon, Cutie, Silly, Sanna, Moody, and Leah).",United States,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/1T1Xcub0L3', 'expanded_url': 'https://www.youtube.com/channel/UCpjVSQOAeh2jlf45uISkVHQ', 'display_url': 'youtube.com/channel/UCpjVS…'}]}, 'description': {'mentions': [{'start': 10, 'end': 26, 'username': 'JoeyKangaroo333'}]}}"
1367442079429885952,LukePlayzzz11,178,13177,.,blackhole.,False,
1437777917560426499,FGornacki,0,2,siemano jestem Fili_pson6542,,False,
1510644378871934976,JinaTran4,0,105,,,False,
875606247738753024,roblox_brianna,1,0,,,False,
1395374399948304390,RicardoTontini,96,158,Enjoy the journey,"Kaunas, Lietuva",False,
1123472994708414465,vVVvminer,222,2791,Be Happy Be Youself,Hong Kong,False,
4725279254,S935X,63,2401,"set your heart ablaze 
| 殺 滅 | Carbon Grey",by myself,False,
559251358,darronng,625,6914,NFTs and Crypto Enthusiast $SOL $ETH #GoonSquad #SACPAC,,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/CWQwR6Dflf', 'expanded_url': 'https://opensea.io/misticaura', 'display_url': 'opensea.io/misticaura'}]}, 'description': {'hashtags': [{'start': 37, 'end': 47, 'tag': 'GoonSquad'}, {'start': 48, 'end': 55, 'tag': 'SACPAC'}], 'cashtags': [{'start': 27, 'end': 31, 'tag': 'SOL'}, {'start': 32, 'end': 36, 'tag': 'ETH'}]}}"
1046065474423934977,TheMisteriousM,4,51,,,False,
3087803994,DozyLive,2935,27845,Live entertainer | Nfts @bestbudsnfts @stonedapecrew| partnered with @facebookgaming |✉️smallerlegs@gmail.com,LA California ,False,"{'description': {'mentions': [{'start': 24, 'end': 37, 'username': 'bestbudsnfts'}, {'start': 38, 'end': 52, 'username': 'stonedapecrew'}, {'start': 69, 'end': 84, 'username': 'facebookgaming'}]}}"
1460413062763237378,CattoMaddo,2,68,"Hey-o! I’m CattoMaddo a guy who likes roblox, Fnf,Pizza etc…",,False,
1512780316666212362,fuksovich,0,3,"Матвей, недо-ютубер",,False,
1501171594802393091,Luthfi_wibu,0,1,aku gantenk,,False,
1201241390879068162,good_ape,2367,24,Game development studio on Roblox by @Kampfkarren and @Megahammer_RBLX,,False,"{'description': {'mentions': [{'start': 37, 'end': 49, 'username': 'Kampfkarren'}, {'start': 54, 'end': 70, 'username': 'Megahammer_RBLX'}]}}"
1314381610159165446,FloodDinero,41,150,chairman Of @uwe_roblox,,False,"{'description': {'mentions': [{'start': 12, 'end': 23, 'username': 'uwe_roblox'}]}}"
1339005162367684608,krewxjay,180,1284,"-jay
-kf is better than yb or juicewrld
-supporting lgbtq and BLM!
pfp isn't bts or k-pop
layout made by @fruiteaberrie
proud asian",United States,False,"{'description': {'mentions': [{'start': 105, 'end': 119, 'username': 'fruiteaberrie'}]}}"
1511051245603147784,Aestx3naya,1,13,Hi im  aestx3naya im pretty sure you know me on tiktok!well this is my twitter acc,,False,
34342176,parrygripp,13870,4775,I give 365% 100 days a year.,Santa Barbara,True,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/zOj24R4XfR', 'expanded_url': 'https://www.parrygripp.com', 'display_url': 'parrygripp.com'}]}}"
1315055635847929861,hearts4heiizou,1424,41862,"PFP ; @una_chanko, SHE/HE/THEY ! ˎˊ˗",MATCHiNG WiTH AMOR,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/dJogAxotiW', 'expanded_url': 'https://aethersupacool.carrd.co/', 'display_url': 'aethersupacool.carrd.co'}]}, 'description': {'mentions': [{'start': 6, 'end': 17, 'username': 'una_chanko'}]}}"
1342713056258883584,CALLNlNG,994,53617,"If we live fast, let us die young 🫶",Renjuns significant other ,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/rMEggPLz3v', 'expanded_url': 'https://joeyitwas.carrd.co', 'display_url': 'joeyitwas.carrd.co'}]}}"
1404122204023967750,JayTheCoderRBX,3817,102,Father of 3 | ROBLOX game developer | Rojutsu Blox 🥋 | Slayers Retribution 🗡 | 18+,,False,
1364358480375676933,Yt1Lance,316,3210,what i do is  and DRAWING i made survived the killers! i work/ pfp banner  @YT1lance  /  pfp profile picture @Yt1lance / stay cool /cool/L= last name kyle,on your moms room,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/FLbYZcdYOg', 'expanded_url': 'https://www.roblox.com/users/131340322/profile', 'display_url': 'roblox.com/users/13134032…'}]}, 'description': {'mentions': [{'start': 75, 'end': 84, 'username': 'YT1lance'}, {'start': 109, 'end': 118, 'username': 'Yt1lance'}]}}"
853197620466110464,Monk3yBus1ness,22,2781,"loyal and loving boyfriend, masturbating enthusiast, tits and ass enjoyer ❤️🥰☺️",Republic of Serbia,False,
22525974,grantadever,2214,21071,"aspiring offline grilldad, liberal localist

I believe in peace, energy abundance, and human ingenuity",ATX,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/3AIFEqeP1i', 'expanded_url': 'http://www.grantdever.com', 'display_url': 'grantdever.com'}]}}"
15627997,GarrettPetersen,3792,25799,"Economics PhD and host of Economics Detective Radio.

Opinions expressed are the official opinions of my employer, my country, and the entire human race.",Canada,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/TNz8fvZfIC', 'expanded_url': 'http://economicsdetective.com/', 'display_url': 'economicsdetective.com'}]}}"
1064114381980495872,gbrl_dick,13675,19742,cottagecore tech-adjacent young robert moses | https://t.co/9R961uPVTV,"Melbourne, Australia",False,"{'description': {'urls': [{'start': 47, 'end': 70, 'url': 'https://t.co/9R961uPVTV', 'expanded_url': 'http://boromir.capital', 'display_url': 'boromir.capital'}]}}"
1428159099057762307,GiUw72,0,456,,,False,
1512722014741708800,R34roblox2R34,13,5,Rr34_maker,,False,
1506376028091994113,UnknownWaterfa1,34,205,"Owner of @MadHoundDogs1
I enjoy Platformer Games
I like dark humor and standup comedy sometimes
thats it",YB Better,False,"{'description': {'mentions': [{'start': 9, 'end': 23, 'username': 'MadHoundDogs1'}]}}"
1286491483428794369,Sephiyroth,1998,36728,94 yrs young • Ls taken: 0 (updated hourly)• Father of 12 • Block/Ratio/Mad Reply = I own you • Times i’ve been ratio’d: 0• (not a real nft they’re dumb),PFP: @SnowLeopard_Fan,False,
1199001259904307207,RBXNews_,217298,4380,Bringing you the latest @Roblox News. | Got #Roblox News? Send us a DM! https://t.co/9BpVYbxSzT | https://t.co/hDaJZGsLED | We are not affiliated with Roblox.,The Metaverse,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/jEqbSP55bU', 'expanded_url': 'http://rbxnews.xyz', 'display_url': 'rbxnews.xyz'}]}, 'description': {'urls': [{'start': 72, 'end': 95, 'url': 'https://t.co/9BpVYbxSzT', 'expanded_url': 'http://discord.gg/YTAkwr4YXn', 'display_url': 'discord.gg/YTAkwr4YXn'}, {'start': 98, 'end': 121, 'url': 'https://t.co/hDaJZGsLED', 'expanded_url': 'http://guilded.gg/i/ENZmK9jE', 'display_url': 'guilded.gg/i/ENZmK9jE'}], 'hashtags': [{'start': 44, 'end': 51, 'tag': 'Roblox'}], 'mentions': [{'start': 24, 'end': 31, 'username': 'Roblox'}]}}"
1308207411753136128,VohernHEV,7,118,"it's me just Vohern
notn wrong",Backrooms,False,
