userid,username,followers,tweets,profile_desc,location,verified,entities
985359254184964096,SharkBloxYT,137528,3979,i don't check this app everyday,"London, United Kingdom",False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/lRB6YL1CGZ', 'expanded_url': 'https://www.youtube.com/c/sharkblox', 'display_url': 'youtube.com/c/sharkblox'}]}}"
1260213290594111488,motto_koneko,56749,2520,second (better) acc of @konekokittenyt | he/him | usually traveling nowadays. I don’t use twitter much anymore.,your local super 8 ,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/4QgcgW7CYU', 'expanded_url': 'http://www.konekokitten.com', 'display_url': 'konekokitten.com'}]}, 'description': {'mentions': [{'start': 23, 'end': 38, 'username': 'konekokittenyt'}]}}"
3422625633,ChloeBGames,16729,7010,hey look ma i do youtube // all my love for @brendonurie @panicatthedisco @idkhow @twentyonepilots @waterparks @ObeyMeOfficial1 @tokyo_rev_en ❤️🖤 (she/her),The Devildom,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/wcvBDJKZC2', 'expanded_url': 'https://www.youtube.com/channel/UCbsG3p_IRgAEGHRIMdiaV_Q', 'display_url': 'youtube.com/channel/UCbsG3…'}]}, 'description': {'mentions': [{'start': 44, 'end': 56, 'username': 'brendonurie'}, {'start': 57, 'end': 73, 'username': 'panicatthedisco'}, {'start': 74, 'end': 81, 'username': 'idkhow'}, {'start': 82, 'end': 98, 'username': 'twentyonepilots'}, {'start': 99, 'end': 110, 'username': 'waterparks'}, {'start': 111, 'end': 127, 'username': 'ObeyMeOfficial1'}, {'start': 128, 'end': 141, 'username': 'tokyo_rev_en'}]}}"
1510888173211045889,zOjQX0nRuaGbcsP,2,59,,,False,
1209492577151418368,Hyderite,446,11198,"13, he/him, amateur webdev, tech nerd, wannabe photographer & YouTuber / asexual & autistic / discord: hyder#6432 / alt: @hyderite_ / i like shitposting",🇭🇰,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/3ELGlUcb1q', 'expanded_url': 'https://hyderite.ml', 'display_url': 'hyderite.ml'}]}, 'description': {'mentions': [{'start': 121, 'end': 131, 'username': 'hyderite_'}]}}"
812783243254632448,dev_keni,15564,3027,19 | @rolvestuff,he/him,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/VFyomvlvUY', 'expanded_url': 'https://www.twitch.tv/devkeni_', 'display_url': 'twitch.tv/devkeni_'}]}, 'description': {'mentions': [{'start': 5, 'end': 16, 'username': 'rolvestuff'}]}}"
1263246055531053056,MobailGamer,7581,1643,"📣 Cuenta Oficial de https://t.co/ULQMxEFCUW en Twitter.
🌟 Comunidad Nº1 en Juegos para Dispositivos Móviles.
 https://t.co/zhnC4Kyb4X",,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/tq0dZQ7Ovo', 'expanded_url': 'https://mobailgamer.com/', 'display_url': 'mobailgamer.com'}]}, 'description': {'urls': [{'start': 20, 'end': 43, 'url': 'https://t.co/ULQMxEFCUW', 'expanded_url': 'http://MobailGamer.com', 'display_url': 'MobailGamer.com'}, {'start': 110, 'end': 133, 'url': 'https://t.co/zhnC4Kyb4X', 'expanded_url': 'http://instagram.com/MobailGamer', 'display_url': 'instagram.com/MobailGamer'}]}}"
1224076239817912320,tyfofy,7230,8971,14 | Roblox Artist and Dev | Social media manager 👉 @AdoptMeNews_ |,"Texas, USA",False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/GRHISR1Gcs', 'expanded_url': 'https://twitter.com/tyfofy/status/1466460654836101132?s=20', 'display_url': 'twitter.com/tyfofy/status/…'}]}, 'description': {'mentions': [{'start': 52, 'end': 65, 'username': 'AdoptMeNews_'}]}}"
1121779004103647232,GoCommitBot,59,97682,"A bot that says ""go commit "" + some random word every now and then.. Ran by @lolitsace",,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/RaFr9KRUfe', 'expanded_url': 'https://cheapbotsdonequick.com/source/GoCommitBot', 'display_url': 'cheapbotsdonequick.com/source/GoCommi…'}]}, 'description': {'mentions': [{'start': 76, 'end': 86, 'username': 'lolitsace'}]}}"
1477097352955498497,lavendar_toony,15,261,Any pronouns ^^ 2 owners: Lavender & Corex TikTok: lavender_and_corex IG: lavender_corex (I don’t use it often lmao),,False,
1449806929283387392,Mars942004,36,1250,"They/Them Bisexual (Leaning women).
Asexuall!!",They/Them,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/FcTqe7wUJH', 'expanded_url': 'https://www.quotev.com/Childinnit/published', 'display_url': 'quotev.com/Childinnit/pub…'}]}}"
1537391783700733952,kitsusbank,20,192,"/// kitsu 

  dm to request 4 tempate or reply to post

 xx",your heart xx,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/sAGYCVO1rZ', 'expanded_url': 'http://ily.com', 'display_url': 'ily.com'}]}}"
1508677896906285059,taneisnothere,51,1694,"I like boys | | call me tane, axel or ale, i like tane better | |
he/she/him/her",la concha q te parió ,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/ABxmlvAqGd', 'expanded_url': 'https://www.porfavordejamemorir.com', 'display_url': 'porfavordejamemorir.com'}]}}"
1326890716195328001,KitsuneRenard,313,5484,How are u? ♂️Languages are my passion 👉🇫🇷🇬🇧🇪🇸🇩🇪. Miraculer 🐈🐞. FURRY FOX. Potterhead (🦅💙). Obsessed with foxes 🦊🦊🦊🦊. lvl 19 ✨. Pambisito 💖.,Match con @SunflowerYema 💖,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/4yMga9MgDK', 'expanded_url': 'http://stardeos.com', 'display_url': 'stardeos.com'}]}}"
1456249401056301056,TorturousIncp,16,334,"I am an arsenal youtuber.
315 SUBS RN...
you, reading this right now, could make that number go up.","Antarctica, he/him",False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/MHtrtNuEqA', 'expanded_url': 'https://youtube.com/channel/UC3psQWluqmvVgf4lkEwX60A', 'display_url': 'youtube.com/channel/UC3psQ…'}]}}"
1405625706235809792,KizuRiley,3387,30551,Drizzy's number one fan,,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/OpF82FxdSX', 'expanded_url': 'https://twitter.com/zanddddddd', 'display_url': 'twitter.com/zanddddddd'}]}}"
1040337152360501248,ImJustZAZC,610,53744,"according to zazc mythology, there is a possibility for a good tweet maybe one day. follow to learn true endurance and patience","New York, USA",False,
1488946189831708673,L_Minty_,33,1609,"✨️hello yall I'm a roblox sweater 😅  roblox player since 2017🎮 also my favorite holiday is Halloween 🎃 🙃 

https://t.co/8S26Eskoxd","Chicago, IL",False,"{'description': {'urls': [{'start': 107, 'end': 130, 'url': 'https://t.co/8S26Eskoxd', 'expanded_url': 'https://web.roblox.com/users/1908752300/profile', 'display_url': 'web.roblox.com/users/19087523…'}]}}"
1406520600206528517,Just_headpops,292,2299,"Do giveaways.Check pinned tweet.
list of people who sponsored me:
⭐Blossom⭐Max⭐Shark⭐Dexal⭐✳️Kevin✳️
My giveaways are trustable!
Comissions open! Dm me for info",,False,
1516844774027784192,reesiiess,54,4531,@/ reesiiess on all socials :) | I LOVE YOU SELENE @nawtthemoon 🥹,she | blk | 16🧁,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/GTYdl4FFrf', 'expanded_url': 'https://pin.it/5C5CZAx', 'display_url': 'pin.it/5C5CZAx'}]}, 'description': {'mentions': [{'start': 51, 'end': 63, 'username': 'nawtthemoon'}]}}"
1273884411310813190,ilovejesusamen3,0,15,,,False,
1360978917058822144,VibezyRBLX,2887,7383,"Hello! I am Vibezy! 👋  

A Small Content Creator with 900+ Subscribers!
A Wannabe #RTC Member

Road To 1k
Go And Subscribe!          👇👇👇",Inside my house,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/GkasEB70ab', 'expanded_url': 'https://www.youtube.com/channel/UChNBCNwJTPksjPVB9cMZ41g', 'display_url': 'youtube.com/channel/UChNBC…'}]}, 'description': {'hashtags': [{'start': 82, 'end': 86, 'tag': 'RTC'}]}}"
1498492425752432646,ilvsrob,129,3730,duermo 4 horas diarias,she;her,False,
1343631495039229953,dizzyight,126,1907,Just an Idahoan pretending he has wheel knowledge,"Idaho, USA",False,
1431031073039863814,Skwidiot,17,1361,"I'm a person on the internet who wants to be good at things. I make art. Discord: Skwid#7400
Gender - Eldritch being. 
Pfp by @swizikgd",Under your bed.,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/JCLBuGTceJ', 'expanded_url': 'https://discord.gg/Db3G76FeG6', 'display_url': 'discord.gg/Db3G76FeG6'}]}, 'description': {'mentions': [{'start': 126, 'end': 135, 'username': 'swizikgd'}]}}"
1538402212262858752,Pauline00268028,0,1,,,False,
462487731,World,768603,8083,Explore the world.,Worldwide,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/qZEtOC9wCs', 'expanded_url': 'https://twitter.com/world', 'display_url': 'twitter.com/world'}]}}"
1426918164802150400,75iwau,22,1087,,,False,
1416368744960430088,anyleair,68,3868,she/her 16,,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/WYgkpv7R17', 'expanded_url': 'https://www.facebook.com/anyleair/', 'display_url': 'facebook.com/anyleair/'}]}}"
1494447489923100672,altaccje,189,2061,"an acc used mainly for adopt me // BLM // 🌈

please don't be impatient if i don't reply immediately!",pfp by @Itsyogirl_Neet,False,
1368814102986956801,ClobbyClobsters,97,4747,"Storytelling and media are pretty cool, actually | Writer, artist @AResumed","Gravity Falls, Australia",False,"{'description': {'mentions': [{'start': 66, 'end': 75, 'username': 'AResumed'}]}}"
1173774133429014528,wlwitches,14318,13194,🇵🇭 SHE/HIM/mew/fang nonbinary aroace lesbian 14 years old I MAINLY DRAW THE OWL HOUSE.,m/w @/ashyyywastaken,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/cTdbovm0uD', 'expanded_url': 'https://www.youtube.com/channel/UCYraOED_Ly8zV17epOQ42_g', 'display_url': 'youtube.com/channel/UCYraO…'}]}}"
1361922523303084032,Rykono17,341,2064,"My name's SmolMykk Or Ryko
I go by any name ;3!

|Artist/Animator|Dms open|AroAce|",,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/ZUClMrcPSl', 'expanded_url': 'https://youtube.com/c/SmolMykk', 'display_url': 'youtube.com/c/SmolMykk'}]}}"
1500875281317625859,just_bealive11,125,2621,𝐹𝑒𝑒𝑙 𝑓𝑟𝑒𝑒 𝑡𝑜 𝑡𝑎𝑔 𝑚𝑒 ฅ^•ﻌ•^ฅ,𝑭𝒊𝒏𝒅𝒊𝒏𝒈 𝑭𝒓𝒊𝒆𝒏𝒅𝒔,False,
1287802271590256641,22zachprime,2515,17498,"GFX Roblox🎨|3D model🛠️|Digital Artist ✍🏻|Follow = Free Cookies|he/him 
Banner: @OOmegaRBX 
@RayquazaN is Epic 
Discord: 22zachprime#381",,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/fcYx7gUOAy', 'expanded_url': 'https://z12.carrd.co', 'display_url': 'z12.carrd.co'}]}, 'description': {'mentions': [{'start': 79, 'end': 89, 'username': 'OOmegaRBX'}, {'start': 91, 'end': 101, 'username': 'RayquazaN'}]}}"
737867387752615937,roxapox,11785,8457,cat girl & purple skies ♡ // afk working on commissions,robloxia,False,
1387865882316185613,Jardim_Laianee,30,160,@laiane_jardim_06,,False,"{'description': {'mentions': [{'start': 0, 'end': 17, 'username': 'laiane_jardim_06'}]}}"
1522722082915815424,Roblox_RTCC,13,20,It’s our mission to distance ourselves from the community and make this the worst place to be | WE *ARE* @Roblox | DM 💌 with useless info (parody account),Following = Endorsement,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/V7aarsipaX', 'expanded_url': 'https://twitter.com', 'display_url': 'twitter.com'}]}, 'description': {'mentions': [{'start': 105, 'end': 112, 'username': 'Roblox'}]}}"
1472247599990075396,irenenewacc,667,8276,traded my old acc with 9k+,,False,
1533994610606977025,amongusboyroblo,0,24,Im amongusboy20131 from Roblox (you can follow me if you want),,False,
1186391896630972418,CaptainSteve_RB,12154,28619,"Italian/Autistic & ADHD/18/RTC influencer.

https://t.co/KH1An8mvg9

Profile Layout by 
@lennertdevelops",🇮🇹,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/QZhxpVZ4Oq', 'expanded_url': 'https://discord.gg/rnEQhzPx55', 'display_url': 'discord.gg/rnEQhzPx55'}]}, 'description': {'urls': [{'start': 44, 'end': 67, 'url': 'https://t.co/KH1An8mvg9', 'expanded_url': 'https://www.roblox.com/catalog/9059415731', 'display_url': 'roblox.com/catalog/905941…'}], 'mentions': [{'start': 88, 'end': 104, 'username': 'lennertdevelops'}]}}"
1524814330331643904,Beomgyuyouu,903,1938,𝗦𝗲𝗿𝗲𝗻𝗮 900 » @haebomyy «𝗗𝗺 𝘁𝗼 𝘀𝗽𝗼𝗻𝘀𝗼𝗿» ILY @Material_gwyal 😍😍😍😍😍😍😍😍😍😍😍😍😍😍,,False,"{'description': {'mentions': [{'start': 13, 'end': 22, 'username': 'haebomyy'}, {'start': 43, 'end': 58, 'username': 'Material_gwyal'}]}}"
1509067263357304832,hiroIuvr,968,4521,— hiro . . . he/him 15 ☕,on a date with yeri ,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/vyvZZWSMZn', 'expanded_url': 'http://ratherdatemyselfthanyouruglyass.com', 'display_url': 'ratherdatemyselfthanyouruglyass.com'}]}}"
1515967226079506432,SantaCatto,66,2177,joins a ton of gws but never wins | he/him | Filo | 15,,False,
1491230874339319816,niko018273,11,98,Niko,,False,
1344155311591088129,PinkDemiiii,11602,29614,♡ Pink Fox Girl ♡ Pronouns: She/her 🇨🇳🇺🇸 ♡ 14 ♡ RTC ♡ Multifandom Artist ᕙ(^▿^ ᕙ) ♡ Spider & Hanae epic ♡ @imkimoh POGGERS 🌸! ♡ More info in Carrd and Pin,Pink Planet,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/5AEyM1URLt', 'expanded_url': 'https://pinkdemiiii.carrd.co/', 'display_url': 'pinkdemiiii.carrd.co'}]}, 'description': {'mentions': [{'start': 106, 'end': 114, 'username': 'imkimoh'}]}}"
1367629824752254979,gogatreal,102,3053,best pfp made by @i_amjoIIy | best pfb made by me | I do stuff I think but mainly roblox and minecraft | I do bad art sometimes | he/him | I see u,discord: gogat#0743,False,"{'description': {'mentions': [{'start': 17, 'end': 27, 'username': 'i_amjoIIy'}]}}"
1475302590149763074,ISimpForShadow,10,114,follow me on tiktok: shadows.huzband,,False,
1433230641173237760,Purps_Roblox,114,3429,"quandale dingle wiki, add wuandale zinglton XI 🙏 I run the @DailyMovieKnock account. i 💘 Little Bites He / Him NSFW DNI",Little Bites Factory,False,"{'description': {'mentions': [{'start': 59, 'end': 75, 'username': 'DailyMovieKnock'}]}}"
1530975460578009088,ArstotzkaPolice,17,724,"What's up
Dm me Potato😱
Average papers, please! player
I am from the Czech Republic
CET +1
Starting a new project, if you want to join dm me","Arstotzka, Grestin",False,
717006251880759296,LilyGia_,17783,19042,"Creator, Gamer, Affiliate 🎮 Gaming unboxings with a twist! Follow me for the latest Roblox Toys & Codes, News & More. Tweets are my own 🎨 Art: @mashiron_desu","Pennsylvania, United States",False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/UsSp2GYKsw', 'expanded_url': 'https://direct.me/Lilygia', 'display_url': 'direct.me/Lilygia'}]}, 'description': {'mentions': [{'start': 143, 'end': 157, 'username': 'mashiron_desu'}]}}"
1484942462330224641,wildcard545,0,110,hi im wild,,False,
1499565978463752192,i95O8v,633,2726,ㅤㅤㅤㅤㅤ    ㅤㅤ❨s'he❩,"ㅤ
── 𝗅𝖾𝗍 𝗆𝖾 𝗈𝗐𝗇 𝖿𝖾𝖾𝗍 𝗀𝗎𝗂𝖽𝖾 𝗆𝖾 𝗂 
𝗆𝗒𝗌𝖾𝗅𝖿 𝗐𝗂𝗅𝗅 𝗋𝗎𝗇 𝖺𝗇𝖽 𝖽𝗂𝗏𝖾 (𝟭𝟵'𝟵𝟱)
ㅤ",False,
1515109662324047881,Cosmo_idk,128,162,I take abnormal amounts of L’s a day 😳,Floating around in the cosmos.,False,
1303660744563539972,Noobling_B01,636,17155,"This account is deserted, yes.

https://t.co/EfMfxpJ805
Join if you're interested. I'm not forcing you.",A U S T R A L I A,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/KFksc3GgT4', 'expanded_url': 'https://www.roblox.com/users/1779700493/profile', 'display_url': 'roblox.com/users/17797004…'}]}, 'description': {'urls': [{'start': 32, 'end': 55, 'url': 'https://t.co/EfMfxpJ805', 'expanded_url': 'http://discord.gg/NeVZjcZGsG', 'display_url': 'discord.gg/NeVZjcZGsG'}]}}"
1536600377365532675,xiaaolvr,38,213,ur casual xlmi enjoyer,she/they ! rcbyf,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/WpZoIsv7ay', 'expanded_url': 'https://xiaaolvr.carrd.co/', 'display_url': 'xiaaolvr.carrd.co'}]}}"
