userid,username,followers,tweets,profile_desc,location,verified,entities
1474764698579238912,yj_2060,70,509,ロブロックス用に垢を作りました(文字アート垢→@Roblox_art2060)、皆さんそれではよろしくお願いします、因みにロブロックスのアカウント名はYJ_yamicatpolice 2060です^ ^、後画像の転載や保存はご遠慮下さい🙏💦、勿論、オダリスです👍 ✨相方&ペア画相手@ayanami_ruko✨,ロブロックス界のタケシの世界からやって来ました,False,"{'description': {'mentions': [{'start': 23, 'end': 38, 'username': 'Roblox_art2060'}, {'start': 141, 'end': 154, 'username': 'ayanami_ruko'}]}}"
1528745102100705280,pardofel1s,358,5221,언제나 you're always on my mind,"(˃ ⌑ ˂ഃ ) she / her : 06 liner
→ eng / filo ♡
→ dm for uids
→ tl & dms!",False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/CfrBZFOCXs', 'expanded_url': 'https://forms.gle/mpsiMUzZrExP5XU97', 'display_url': 'forms.gle/mpsiMUzZrExP5X…'}]}}"
1483108654253764610,YtKhione,207,8258,"Only my alt acc
Dm my main acc to sponsor (@_khione_roblox_) 
I love Anya Forger eekk❤️
#khionegw_proofs #khionepetsit_proofs
#khione_gws",,False,"{'description': {'hashtags': [{'start': 88, 'end': 104, 'tag': 'khionegw_proofs'}, {'start': 105, 'end': 125, 'tag': 'khionepetsit_proofs'}, {'start': 126, 'end': 137, 'tag': 'khione_gws'}], 'mentions': [{'start': 43, 'end': 59, 'username': '_khione_roblox_'}]}}"
1415351084026146820,demimikaelson,3370,26756,Demi Mikaelson 🧛‍♀️ - Adopt me player 🥸 - “I happen to think that you are someone worth knowing” 🫶🏼 - Thanks for 3.3k😻 -,CET Timezone BE,False,
1204431620813537282,androolikesu,148,7096,"I like suits, also trains and cars

18",18,False,
1531670544612855809,ozimaer,1,8,"chick nugey

ye long mu",Mars,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/5h707BOQyY', 'expanded_url': 'http://rickroll.com', 'display_url': 'rickroll.com'}]}}"
1071938981389045765,PRC_Roblox,52358,572,Official Twitter for Police Roleplay Community of Roblox. Group behind Emergency Response: Liberty County. 🚓 https://t.co/x8o0xpmx0l…,https://discord.gg/prc,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/W7yTCu37t8', 'expanded_url': 'https://policeroleplay.community/', 'display_url': 'policeroleplay.community'}]}, 'description': {'urls': [{'start': 109, 'end': 132, 'url': 'https://t.co/x8o0xpmx0l', 'expanded_url': 'http://roblox.com/games/25347244', 'display_url': 'roblox.com/games/25347244'}]}}"
1241115695481606144,KyleDangerous,90,2066,CAW Wrestler | Roblox and Fortnite YouTuber | Marvel fan, ♂️ he/him,False,
1455154946945470466,alimhanna11001,25,249,my roblox username is;hmhanna992 add me if you want (single),,False,
1338906258523512834,draco_jikashi,14,559,"eu nao sei mexer nisso 
(ele/dele)",,False,
1335956142107856897,Chikeziemmicha1,20,775,Project in da making.....,,False,
1476786000063991814,ThatOneIdiotMan,7,192,"i eat Lego
just a minor music composer, artist, animator n dev here
currently working on 'Furries' (RoFur prototype aint sus) ofc (8%)
yt: ThatOneIdiotMan",,False,
1384628171354644484,Soda_DoesArt,881,11292,"Cartoonist 

Please do not repost my work!

Pfp: @p0psikkle

Alt: @Soda_altyes

Am such a Woda

(Minor, 14)",Spewing art ,False,"{'description': {'mentions': [{'start': 49, 'end': 59, 'username': 'p0psikkle'}, {'start': 66, 'end': 78, 'username': 'Soda_altyes'}]}}"
1538486033213714434,Bloxxy_News,34,21,"Bringing you the latest and worst @Roblox news. 
Have news to report? Don't send a DM!
@DavidBaszucki also suck dicks so...",,False,"{'description': {'mentions': [{'start': 34, 'end': 41, 'username': 'Roblox'}, {'start': 87, 'end': 101, 'username': 'DavidBaszucki'}]}}"
1264805998516002816,BurgerFreak123,89,3480,"🟢🛠️For Commissions Contact @BurgerComms🤩.
🍔Main Account For Burger Freak.
🎥Youtuber,🔨Developer,🎥Streamer For @Roblox😎 .
@BurgersStudio1 @tripleStudios3",,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/0DKMZvpD9f', 'expanded_url': 'https://burger.taplink.ws', 'display_url': 'burger.taplink.ws'}]}, 'description': {'mentions': [{'start': 27, 'end': 39, 'username': 'BurgerComms'}, {'start': 109, 'end': 116, 'username': 'Roblox'}, {'start': 120, 'end': 135, 'username': 'BurgersStudio1'}, {'start': 136, 'end': 151, 'username': 'tripleStudios3'}]}}"
916672734431711233,mehuhm,8,299,,,False,
978125053337395200,Sestina11,218,826,"Co-Owner #ClownKillingsReborn (136.3+million visits), LUKSIEM, Legend Gaming, & Quarry Legends. #RobloxDev #TCKR
I make maps, characters, and models.",United States of Roblox ,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/sgnDhbA7jz', 'expanded_url': 'https://www.roblox.com/games/1535701761/The-Clown-Killings-Reborn-LOBBY-UPDATE', 'display_url': 'roblox.com/games/15357017…'}]}, 'description': {'hashtags': [{'start': 9, 'end': 29, 'tag': 'ClownKillingsReborn'}, {'start': 96, 'end': 106, 'tag': 'RobloxDev'}, {'start': 107, 'end': 112, 'tag': 'TCKR'}]}}"
1406540681900969986,McSlizer,10,88,French @Roblox Player. For more information ↓,"Paris, France",False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/uJOtqHZkTs', 'expanded_url': 'https://www.roblox.com/users/1516922395/profile', 'display_url': 'roblox.com/users/15169223…'}]}, 'description': {'mentions': [{'start': 7, 'end': 14, 'username': 'Roblox'}]}}"
2411288192,TwiistedPandora,98633,7869,"What's Up, Twiisties! Half human, half robot. I love God, Roblox & anime. #StaySnazzy 🤖 || 1M+ @Youtube Subscribers || Email: business@twiistedpandora.com",Space,True,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/GA8m843USA', 'expanded_url': 'http://TwiistedPandora.com', 'display_url': 'TwiistedPandora.com'}]}, 'description': {'hashtags': [{'start': 74, 'end': 85, 'tag': 'StaySnazzy'}], 'mentions': [{'start': 95, 'end': 103, 'username': 'Youtube'}]}}"
3044853582,LG_RBLX,5599,1455,"All around developer, with over 230M Visits on @Roblox | Legend Gaming RBLX",Not @ RDC 2021,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/Gb4BuHn24I', 'expanded_url': 'https://www.roblox.com/users/28199818/profile?rbxp=28199818', 'display_url': 'roblox.com/users/28199818…'}]}, 'description': {'mentions': [{'start': 47, 'end': 54, 'username': 'Roblox'}]}}"
1272240690668462080,Mil_roblox,32,766,LATER,,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/odMjaR4vlE', 'expanded_url': 'https://www.roblox.com/games/1535701761/The-Clown-Killings-RebornRN', 'display_url': 'roblox.com/games/15357017…'}]}}"
44196397,elonmusk,99782837,18558,,,True,
856650515874172928,robloxdevrel,618405,2200,"Empowering developers & creators to bring their imagination to life #RobloxDev 

For support go to https://t.co/jqWhIsyHWa",,True,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/waS7ODkUxJ', 'expanded_url': 'http://developer.roblox.com/', 'display_url': 'developer.roblox.com'}]}, 'description': {'urls': [{'start': 99, 'end': 122, 'url': 'https://t.co/jqWhIsyHWa', 'expanded_url': 'http://rblx.co/help', 'display_url': 'rblx.co/help'}], 'hashtags': [{'start': 68, 'end': 78, 'tag': 'RobloxDev'}]}}"
3025674465,KreekCraft,874265,30812,Pop-Tarts please sponsor me | alt @LateToStream | https://t.co/LH7ueVQaMh | https://t.co/z6SMQDCtIJ | https://t.co/oHh2XDecoB | business: kreekcraft@moreyellow.com,"Pittsburgh, USA",True,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/tb9oeGXpHU', 'expanded_url': 'https://direct.me/kreekcraft', 'display_url': 'direct.me/kreekcraft'}]}, 'description': {'urls': [{'start': 50, 'end': 73, 'url': 'https://t.co/LH7ueVQaMh', 'expanded_url': 'http://youtube.com/KreekCraft', 'display_url': 'youtube.com/KreekCraft'}, {'start': 76, 'end': 99, 'url': 'https://t.co/z6SMQDCtIJ', 'expanded_url': 'http://instagram.com/dakreekcraft', 'display_url': 'instagram.com/dakreekcraft'}, {'start': 102, 'end': 125, 'url': 'https://t.co/oHh2XDecoB', 'expanded_url': 'http://kreekshop.com', 'display_url': 'kreekshop.com'}], 'mentions': [{'start': 34, 'end': 47, 'username': 'LateToStream'}]}}"
903536496489242624,stoerunglive,8002,24699,Störunglive berichtet in Echtzeit über möglich Störungen bekannter DSL und Mobilfunkanbieter in Deutschland.,Germany,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/z0vDJWSbAe', 'expanded_url': 'http://www.xn--strunglive-fcb.de/', 'display_url': 'störunglive.de'}]}}"
1521577189854130178,ratapelusa,32,943,zz z z zzz z z z,16 urteko neskatoa !! ,False,
1323582000263999489,lTHAVOLL,755,18234,I’m not a woman I’m god,Gongaga,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/x0dyQO1rEG', 'expanded_url': 'https://anilist.co/home', 'display_url': 'anilist.co/home'}]}}"
1493621590675841028,PanditiaA,394,5129,"Artist, Christian, YouTuber, Gamer, and many more.
Supportive friend 
SFW account 
Loves making new friends 
23 He/Him
Autistic
Likes to meet new people","Indiana, USA",False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/ZbwOl83aym', 'expanded_url': 'https://m.youtube.com/channel/UC-iilQsQuVfRc6rmKi8SZ2A', 'display_url': 'm.youtube.com/channel/UC-iil…'}]}}"
1463928996626763779,dhyskh,47,2269,i could listen to burn the floor all day and not get tired of it,,False,
1390652046953484289,hyukleii,614,12304,"𝐒𝐉, 𝐒𝐌, 𝐀𝐍𝐃 𝐖𝐈𝐍𝐍𝐄𝐑 𝐒𝐓𝐀𝐍 ❀ 𝖋𝖔𝖚𝖓𝖉 𝖙𝖍𝖊 𝖙𝖜𝖔 𝖙𝖔 𝖒𝖞 𝖘𝖊𝖙, @gelaellala ☆",,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/sYkT4ozj9S', 'expanded_url': 'http://sayout.me/say/hyukleii', 'display_url': 'sayout.me/say/hyukleii'}]}, 'description': {'mentions': [{'start': 51, 'end': 62, 'username': 'gelaellala'}]}}"
1215579554699329537,spin_tch,739,3778,"⭐He/Him
🎥Small Youtuber | 4k+ Subs 
✨Brother/YT Partner @creep_tch
Piggy Hidden Ending Helper B)",hmmm meterverse,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/SkjE02J61V', 'expanded_url': 'http://youtube.com/thecreepyheadphones', 'display_url': 'youtube.com/thecreepyheadp…'}]}, 'description': {'mentions': [{'start': 56, 'end': 66, 'username': 'creep_tch'}]}}"
1361104250684596225,infcanvas,5798,875,"We are Infinite Canvas, home to the Canvas Crew. We also publish and develop many titles on the ROBLOX platform! Join us at https://t.co/GbM1X1TAfO to learn more!",DM to talk about partnership!,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/f7Zw7sDRpc', 'expanded_url': 'https://linktr.ee/infinitecanvas', 'display_url': 'linktr.ee/infinitecanvas'}]}, 'description': {'urls': [{'start': 124, 'end': 147, 'url': 'https://t.co/GbM1X1TAfO', 'expanded_url': 'http://dsc.gg/i-c', 'display_url': 'dsc.gg/i-c'}]}}"
1339691253806505984,creep_tch,779,3245,"⭐He/Him
🎥 Youtuber | 3,700+ Subs 
👨‍👦Twin Brother of @spin_tch
🐷 Works With @piggy_news
🎮Helped @Kreekcraft and @DevounYT Solve The Piggy Hidden Ending",in the metaverse,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/3FFcEz03Rl', 'expanded_url': 'https://youtube.com/c/TheCreepyHeadphones', 'display_url': 'youtube.com/c/TheCreepyHea…'}]}, 'description': {'mentions': [{'start': 53, 'end': 62, 'username': 'spin_tch'}, {'start': 76, 'end': 87, 'username': 'piggy_news'}, {'start': 96, 'end': 107, 'username': 'Kreekcraft'}, {'start': 112, 'end': 121, 'username': 'DevounYT'}]}}"
1527418753557876762,ChaffRobux,1042,114,Free Robux giveaway 💵,United States,False,
1532394146299772932,notlotdot,1,45,,,False,
392779935,LordMonkMiroku,266,21368,Bee❤️,L☹︎VE,False,
1410527952484278274,crunch73660061,12,396,=),,False,
383835203,CusworthJoshua,56,976,'Dukku' online | Watcher of Anime | Player of Video Games 🇬🇧,"Rushden, England",False,
1259577064841248771,Matsii7,6,115,,,False,
748717558153355264,RLStatsGG,10035,14288,RLStats is a social media brand committed to supporting the growth of the RLEsports scene📈Meet the team @RhawketS @Cheataah @TheBopPops💙,United States,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/bYNw2OraLK', 'expanded_url': 'https://www.patreon.com/RLStatsGG', 'display_url': 'patreon.com/RLStatsGG'}]}, 'description': {'mentions': [{'start': 104, 'end': 113, 'username': 'RhawketS'}, {'start': 114, 'end': 123, 'username': 'Cheataah'}, {'start': 124, 'end': 135, 'username': 'TheBopPops'}]}}"
1425245912834707463,lovely_izuku,14,100,hello I’m izuku this is my Twitter account,,False,
10228272,YouTube,75490596,44870,like and subscribe.,"San Bruno, CA",True,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/bUisN3Gqbw', 'expanded_url': 'http://youtube.com', 'display_url': 'youtube.com'}]}}"
1341562041186856960,elwood_rbx,42,35,"Secretary of State, former Governor of Texas.","Houston, Texas",False,
1484471049362149382,ianlai990319,0,28,,,False,
1323049793828970496,DaptoperYT,9880,138,"這個人雖然會遲到，但他從不缺席！
👉每周一三五，看筆電YouTube👈
(Thanks for 1M subs! :D)",Taiwan,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/4kS2G7nNW8', 'expanded_url': 'https://www.youtube.com/user/odavido12345', 'display_url': 'youtube.com/user/odavido12…'}]}}"
1538696600469528581,RealGoobers,0,9,a guy,,False,
1427857239965061120,mknctg,20,198,no,,False,
494129536,Doodletones,3107,42243,"Some idiot online, don't mind me. ✿ https://t.co/kgQmuOtZIL | https://t.co/btuCKTFtxF",,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/xNNUbQ7Qd6', 'expanded_url': 'https://www.youtube.com/user/Doodletones/featured?disable_polymer=1', 'display_url': 'youtube.com/user/Doodleton…'}]}, 'description': {'urls': [{'start': 36, 'end': 59, 'url': 'https://t.co/kgQmuOtZIL', 'expanded_url': 'https://twitter.com/DoodleVent', 'display_url': 'twitter.com/DoodleVent'}, {'start': 62, 'end': 85, 'url': 'https://t.co/btuCKTFtxF', 'expanded_url': 'http://doodletones.carrd.co', 'display_url': 'doodletones.carrd.co'}]}}"
1404524355044921349,codamoll,121,245,Creative Director at Drawing Board Studios | Owner of s1lver | 5.2 million+ visits,,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/unePLD2j3P', 'expanded_url': 'https://www.roblox.com/groups/8344046/s1lver#!/about', 'display_url': 'roblox.com/groups/8344046…'}]}}"
1333386092138160136,8O8Mph,28,156,"Discord - 8Ø8Mph#6668
Roblox username - 8O8Mph

Roblox Scripter/Modeler
3.2Mil+ contributed visits",,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/Cc8AOLZy7g', 'expanded_url': 'https://www.roblox.com/groups/12622584/8O8-EXCLUSIVES#!/about', 'display_url': 'roblox.com/groups/1262258…'}]}}"
1263246055531053056,MobailGamer,7581,1641,"📣 Cuenta Oficial de https://t.co/ULQMxEFCUW en Twitter.
🌟 Comunidad Nº1 en Juegos para Dispositivos Móviles.
 https://t.co/zhnC4Kyb4X",,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/tq0dZQ7Ovo', 'expanded_url': 'https://mobailgamer.com/', 'display_url': 'mobailgamer.com'}]}, 'description': {'urls': [{'start': 20, 'end': 43, 'url': 'https://t.co/ULQMxEFCUW', 'expanded_url': 'http://MobailGamer.com', 'display_url': 'MobailGamer.com'}, {'start': 110, 'end': 133, 'url': 'https://t.co/zhnC4Kyb4X', 'expanded_url': 'http://instagram.com/MobailGamer', 'display_url': 'instagram.com/MobailGamer'}]}}"
1504437136631611400,S0me_Moon2,81,997,"14 - animator, artist - Bi and agender - priv: @MoonSonals_ - yes im mentally ill and i posts. - @Luicus_Nuller @TedayIsTheBest0 hi ily both :D /p","All pronouns, PROSHIP/NSFW DNI",False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/2VXu6xXN4H', 'expanded_url': 'https://s0memoon.carrd.co/', 'display_url': 's0memoon.carrd.co'}]}, 'description': {'mentions': [{'start': 47, 'end': 59, 'username': 'MoonSonals_'}, {'start': 97, 'end': 111, 'username': 'Luicus_Nuller'}, {'start': 112, 'end': 128, 'username': 'TedayIsTheBest0'}]}}"
1176574732642242561,dibbles_,552,1802,16 ☆ selftaught digital artist that plays games ☆ hi boozy! u are so awesomely ☆ 6.17.21,she/her,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/QK5JH1hOV8', 'expanded_url': 'https://www.roblox.com/users/58421804/profile', 'display_url': 'roblox.com/users/58421804…'}]}}"
1467881761468207108,TedayIsTheBest0,57,968,Kotaro is a cool cat,,False,
1484323170698285059,RaeesRohaizad,437,1023,"This is raeesrohaizad.

I'm a ROBLOX Developer, since I started it now.

The showcase was always right!
Reviewing of the ROBLOX 2019.",Malaysia,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/fGc11aG3oV', 'expanded_url': 'https://www.roblox.com/groups/14449512/RAEESROHAIZAD#!/about', 'display_url': 'roblox.com/groups/1444951…'}]}}"
1326062299061374976,Edgar91578270,4,104,Waaaah Up Everyone My Name Is Edgar Lira The Boy And Always Waaaah It Up,"Laredo, TX",False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/9mSwCBv5FJ', 'expanded_url': 'https://youtube.com/channel/UCtr1hdSwkcHsbKPXRbF3c7w', 'display_url': 'youtube.com/channel/UCtr1h…'}]}}"
2849976604,EdenojackRBLX,771,8064,"Brutal Discord: https://t.co/TMi7cIBrmq 
Makin a gaem. Hope you like it.",Planet Earth,False,"{'url': {'urls': [{'start': 0, 'end': 22, 'url': 'http://t.co/f7zBjf3lVH', 'expanded_url': 'http://www.roblox.com/User.aspx?ID=681078', 'display_url': 'roblox.com/User.aspx?ID=6…'}]}, 'description': {'urls': [{'start': 16, 'end': 39, 'url': 'https://t.co/TMi7cIBrmq', 'expanded_url': 'https://discord.gg/VRCh8gX', 'display_url': 'discord.gg/VRCh8gX'}]}}"
1247234993958662154,jack_canyon,3268,1214,making a boomer shooter and a vr game. join the cool kid club and follow the dang soundcloud https://t.co/S9U2badL7M,"Atlanta, GA",False,"{'description': {'urls': [{'start': 93, 'end': 116, 'url': 'https://t.co/S9U2badL7M', 'expanded_url': 'http://soundcloud.com/cannedyam', 'display_url': 'soundcloud.com/cannedyam'}]}}"
1333630672913633281,EricDaBoi3,72,2392,"13 year old | he/him | vietnamese | i like military things, trains and marine biology | multi-fandom | artist (lazyass) | taken (@RiverOvOblurp darling :D)",Discord: EricRedStar#0960,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/NICy6vIAJo', 'expanded_url': 'https://www.roblox.com/users/2895088431/profile', 'display_url': 'roblox.com/users/28950884…'}]}, 'description': {'mentions': [{'start': 129, 'end': 143, 'username': 'RiverOvOblurp'}]}}"
1510565530889031683,Yvone_Is_Me,476,20058,Just inactive,,False,
1247878475899236353,shintopups,1226,8695,🚏• hola! call me shin ☻ ⁞ trusted seller & trader since 2020 ⁞ w/ over 4.2k successful transactions ⁞ legit checks :: #sushinlegit! ⁞ LF active resellers,she | her // fast replies! 💜,False,"{'description': {'hashtags': [{'start': 118, 'end': 130, 'tag': 'sushinlegit'}]}}"
1399288516455014400,Mercury1923,22,2488,"pansexual, demigirl
they/she
🏳️‍🌈🏳️‍⚧️🇦🇺🖤💛❤️
NO GINGER SLANDER ON MY ACCOUNT", silvers asshole,False,
1132909544886026240,KrekotinVadim,1748,131,Co founder @Cointelegraph China; Founding partner @CryptomeriaCap; Founding partner @CryptomeriaLabs,Singapore,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/xtPaVGAgPl', 'expanded_url': 'https://cryptomeriacapital.com', 'display_url': 'cryptomeriacapital.com'}]}, 'description': {'mentions': [{'start': 11, 'end': 25, 'username': 'Cointelegraph'}, {'start': 50, 'end': 65, 'username': 'CryptomeriaCap'}, {'start': 84, 'end': 100, 'username': 'CryptomeriaLabs'}]}}"
64565898,Minecraft,6385885,2830,"Survive the night, or build a work of art. ​
News, game updates, and all things Minecraft.​
ESRB RATING: EVERYONE 10+ with Fantasy Violence","Stockholm, Sweden",True,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/veroXcgDBp', 'expanded_url': 'http://minecraft.net', 'display_url': 'minecraft.net'}]}}"
425871040,FortniteGame,14814989,15631,"Official Twitter account for #Fortnite; Battle Royale, Creative, and Save the World. For status updates and service issues check out @FortniteStatus",,True,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/zoICf0BSR8', 'expanded_url': 'http://fortnite.com', 'display_url': 'fortnite.com'}]}, 'description': {'hashtags': [{'start': 29, 'end': 38, 'tag': 'Fortnite'}], 'mentions': [{'start': 133, 'end': 148, 'username': 'FortniteStatus'}]}}"
