userid,username,followers,tweets,profile_desc,location,verified,entities
1299351680501374977,taekod1sc,267,19947,sexo sexo sexo sem parar,severínia-sp.,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/FQM2UU6jA3', 'expanded_url': 'https://instagram.com/taekod1sc?utm_medium=copy_link', 'display_url': 'instagram.com/taekod1sc?utm_…'}]}}"
1480193125029187588,TayOffdaGrid,171,6384,DEO & JG HEYY TWINS I 🥰😍I'm a goth girl with big tits.,he/they,False,
711496537,550464,792,26180,well known international sensation #DarkLogang,t,False,"{'description': {'hashtags': [{'start': 35, 'end': 46, 'tag': 'DarkLogang'}]}}"
1524352729736491008,ChuddicGoonism,145,787,"DM the word ""tomato""",,False,
1432789723429449730,livlovesgracie,290,2747,guys i’m krishna’s wife stop texting me 🛑 🙅🏽‍♀️😡,she/her || 16,False,
1420223905818505217,bokuslvr,755,26763,"funny, smart, ridiculously sexy",they / them ,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/JIohDQa6Vn', 'expanded_url': 'http://p1xt.carrd.co', 'display_url': 'p1xt.carrd.co'}]}}"
1298777391658078210,robofaraon48,0,7,Mejor Streamer de Todo Twich Carismatico y Atractivo. posiblemente lo es otra persona pero yo tambien hago directos :),,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/orrUS6goyZ', 'expanded_url': 'http://twich.tv/robofaraon48', 'display_url': 'twich.tv/robofaraon48'}]}}"
1507737296761618438,PotatLovesSoda,123,5457,ˏˋ°•*⁀➷ Any Pronouns! ~ #stansaji,,False,"{'description': {'hashtags': [{'start': 24, 'end': 33, 'tag': 'stansaji'}]}}"
1499237238223228932,iiwyv_rn,68,1108,"Ello!! what brings you to my profile?

so uh hm, i'm actually a male 💀

PFP by @MeredithOWO , Banner by @valxiqq ,",,False,"{'description': {'mentions': [{'start': 79, 'end': 91, 'username': 'MeredithOWO'}, {'start': 104, 'end': 112, 'username': 'valxiqq'}]}}"
1357352481026674689,JohnTheBacon74,231,12235,🇺🇸🇨🇴 | You fell off + ratio,this ratio /j,False,
1302618825108586496,omgomg286,862,16474,"He/Him | 21 years old | Twitch Streamer | YouTube Content Creator |

Banner by @eloman0123
Pfp by @ItsAhmad08 | Intellectual Disability |

#519 | GMT 8+",Philippines 🇵🇭,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/uFFwuwCeFr', 'expanded_url': 'https://www.roblox.com/users/261532155/profile#!/creations', 'display_url': 'roblox.com/users/26153215…'}]}, 'description': {'mentions': [{'start': 79, 'end': 90, 'username': 'eloman0123'}, {'start': 98, 'end': 109, 'username': 'ItsAhmad08'}]}}"
1528022274564976640,ItzYvonne7,103,4825,hai im Yvonne idk what to say lmao || alt acc~ @MynameisTzuyu || somebody give me a halo 😭😭 || I dont do gws but i still have 100+ followers for no reason :),jyp's basement ,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/hG5nzadwwO', 'expanded_url': 'https://web.roblox.com/game-pass/51905989/Tysm', 'display_url': 'web.roblox.com/game-pass/5190…'}]}, 'description': {'mentions': [{'start': 47, 'end': 61, 'username': 'MynameisTzuyu'}]}}"
1318385378684932096,Pqstiella,2894,5756,self love heals what others break.,sponsors open,False,
1470632612540518400,kkqum1_,80,6189,"ೃ {🎥} … ›  ᴘᴇᴛ ꜱɪᴛᴛɪɴɢ | ʟᴇᴠᴇʟɪɴɢ ʀʜ ᴀᴄᴄ !
            𓏲🗒️ꜝֶָ֢ ʾʾ𓈒᮫    ›  ᴄᴏʟʟᴇᴄᴛɪɴɢ ᴘʀᴏᴏꜰꜱ  
                               ⸼𓍢🖋️𓈒⊹ֶָ֢  › #qumieproofs",she/her | fil | ♠️,False,"{'description': {'hashtags': [{'start': 138, 'end': 150, 'tag': 'qumieproofs'}]}}"
1404614493464842244,qllice,1148,19243,"꒰ Alt :: @qillce / Rblx :: qllice ꒱
꒰ Pfp :: @honiloves / Banner :: @qllice ꒱
꒰♡꒱
૮꒰ ˶• ༝ •˶꒱ა
./づᡕᠵ᠊ᡃ࡚ࠢ࠘ ⸝່ࠡࠣ᠊߯᠆ࠣ࠘ᡁࠣ࠘᠊᠊°.~♡︎",ur mom,False,"{'description': {'mentions': [{'start': 9, 'end': 16, 'username': 'qillce'}, {'start': 45, 'end': 55, 'username': 'honiloves'}, {'start': 68, 'end': 75, 'username': 'qllice'}]}}"
1480259651681894401,Elitellmar,1,32,🪆,,False,
2367341251,4KDro_,355,77889,1 of 1 | ♐︎ ♉︎ ♋︎,The Plane of Creation,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/Bkxckmyy7T', 'expanded_url': 'https://youtube.com/channel/UCZOC-3LEEGOM3lOBI9_vzig', 'display_url': 'youtube.com/channel/UCZOC-…'}]}}"
1429563914069676032,selenagmzgf,714,38630,selena gomez mine || harry’s house track 6 & 10 || 🇵🇷 @itksbrave91 @h4rrysft,neita,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/AXLDkhvXsj', 'expanded_url': 'https://karlu.carrd.co', 'display_url': 'karlu.carrd.co'}]}, 'description': {'mentions': [{'start': 54, 'end': 66, 'username': 'itksbrave91'}, {'start': 67, 'end': 76, 'username': 'h4rrysft'}]}}"
1375329001225347073,KawakiUtsuwaa,579,27272,Kawaki (カワキ),"New Freedom, PA",False,
1533116606779228160,DarrenGunardi,0,44,,,False,
1290510389999022082,FIyPoint,2922,3736,,,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/fCHUNzvRSt', 'expanded_url': 'https://www.youtube.com/c/flypointyt', 'display_url': 'youtube.com/c/flypointyt'}]}}"
1488181093996060677,shaefluer,235,2539,"she’s a 10 but… that’s it, she’s just a 10",7teen,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/egNumJfnhX', 'expanded_url': 'http://curiouscat.me/shaefluer', 'display_url': 'curiouscat.me/shaefluer'}]}}"
1473914291745173504,Rokey_mx,535,856,"La web de Juegos Android Nº1 en México. Análisis, Guías, Sorteos, Contenido YouTube y mucho más.",México,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/waGmidrv8P', 'expanded_url': 'https://rokey.mx/', 'display_url': 'rokey.mx'}]}}"
1299032009164099585,MysticalPikle,11,243,totally not homophobic,,False,
1504444519873642498,GalaxyGamesRBX,1505,113,⭐️ Game Development Studio on @Roblox ⭐️ Founded by @TheCodedGalaxy 🤍,Roblox!,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/O8EljoyxMX', 'expanded_url': 'https://www.roblox.com/groups/7938749/Galaxy-s-Studio#!/about', 'display_url': 'roblox.com/groups/7938749…'}]}, 'description': {'mentions': [{'start': 30, 'end': 37, 'username': 'Roblox'}, {'start': 52, 'end': 67, 'username': 'TheCodedGalaxy'}]}}"
1504806778022014981,Jelly_Beluga,2,216,"Download Roblox! 
alt acc",,False,
1265360149130207232,ZrubickG,16,18,Me gusta stremear y sacar sonrisas a lo que ven mis directos usualmente hago streams jugando videojuegos espero se lo pasen muy bien conmigo tqm,,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/CsDW6jJMPC', 'expanded_url': 'https://www.twitch.tv/zrubick', 'display_url': 'twitch.tv/zrubick'}]}}"
18966748,XploitPro,1551,565,ACTIVE 24/7 & NO SCAM ❌ Gaming Accounts Available/ All Types of Hacking Services/ All Types of Verifications/ Spy/ Recovery/ Unlock/ Send a DM 📩 for assistance,United Kingdom,False,
1532443924677201920,paintedpinkly,1,4,paintedpinkly-tiktok,,False,
1455505832964022278,GodwinTanedo,1,92,Am looking inside your suol,"Tarlac City, Central Luzon",False,
1260561495898894336,DziredRBLX,3881,1231,roblox content creator,FOLLOW ME! 💛,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/b0Xr0fxCiS', 'expanded_url': 'http://www.youtube.com/Dzired', 'display_url': 'youtube.com/Dzired'}]}}"
1427600942933811200,JustEdgarDK,41435,1266,Only Ws 💯 // My word = Law 🖊️ // Followers=🐐// Block ⛔ = Own 👑 // YB better 🐍 // I FB YB accs 🚬 // #Spreeswoats🔥 // Don't take my tweets  seriously ⚠️,"🇭🇰  Daily Memes, They/Them ",False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/3EqA1g5HMQ', 'expanded_url': 'https://youtube.com/channel/UCsmCFYLuB8GTs3NGaJDvqwg', 'display_url': 'youtube.com/channel/UCsmCF…'}]}, 'description': {'hashtags': [{'start': 99, 'end': 111, 'tag': 'Spreeswoats'}]}}"
1405622844063617032,GretaTheLittles,30,1245,"Hello, I’m a girl who watches Billy & Mandy and Eddsworld that also plays video games! Current project(s): CCASB & DASB | #BnMHBO | #Eddsworld",Endsville and 27 Durdam Lane,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/ho2KTCeYgh', 'expanded_url': 'http://eddsworld.co.uk', 'display_url': 'eddsworld.co.uk'}]}, 'description': {'hashtags': [{'start': 122, 'end': 129, 'tag': 'BnMHBO'}, {'start': 132, 'end': 142, 'tag': 'Eddsworld'}]}}"
22519720,GizmoLiveTV,188,1399,he/him | 🇯🇵🏳️‍🌈 | I stream on twitch | horror enthusiast 👻 | お越し頂きありがとうございます,tygify,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/GEgu8KkzGr', 'expanded_url': 'http://twitch.tv/GizmoLive', 'display_url': 'twitch.tv/GizmoLive'}]}}"
1346899633604329477,buggableep,5,76626,it’s like me (@buggablam) but a bot,,False,"{'description': {'mentions': [{'start': 14, 'end': 24, 'username': 'buggablam'}]}}"
1367161180314169346,maiyuio,620,7212,04/27🫶,hehim,False,
1524230040350707712,cakioss,1001,9667,"menacingly loveable(?) i don’t know, you tell me.","he/him, việt
main, active, acc.",False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/Y4ySgOCzMh', 'expanded_url': 'http://IC.CO/HAZE', 'display_url': 'IC.CO/HAZE'}]}}"
1511917881751064580,LeoGum3,0,6,Y,,False,
1373403668318408714,mattdoot_,177,15186,,,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/R46BN92W7k', 'expanded_url': 'https://www.youtube.com/c/mattdoot', 'display_url': 'youtube.com/c/mattdoot'}]}}"
1184322356497604610,petalosdeangel,1335,15480,"amable, valiente y un poquito otaku. 나 오늘부터 너랑 썸을 한번 타볼 거야. 나 매일매일 네게 전화도 할 거야. 매운 거 못 먹는 나를 달래서라도, 너랑 맛있는 걸 먹으러 다닐 거야. –🍓 uzui, mateo, chris, shady, mook 🥠",mel/emi/teban/rob/colo,False,
1467301932490539009,auruorr,82,3343,why,🏳️‍⚧️,False,
1538486033213714434,Bloxxy_News,34,21,"Bringing you the latest and worst @Roblox news. 
Have news to report? Don't send a DM!
@DavidBaszucki also suck dicks so...",,False,"{'description': {'mentions': [{'start': 34, 'end': 41, 'username': 'Roblox'}, {'start': 87, 'end': 101, 'username': 'DavidBaszucki'}]}}"
1301560931109892096,Sonix_NMH,101,6141,"23 | ♂ | VTuber | 🅱️luest Cat Alive | 🆒 Icon by @xenvita 
Self-Proclaimed ""Cool"" cat. Streams and draws often.
Can probably recite the script of NMH2 in full.",,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/PlWZ7klRMq', 'expanded_url': 'https://www.twitch.tv/sonix_nmh', 'display_url': 'twitch.tv/sonix_nmh'}]}, 'description': {'mentions': [{'start': 48, 'end': 56, 'username': 'xenvita'}]}}"
1116672314404327427,D1Trimo,7,142,I am hamburger🍔,,False,
1508128446022627329,wpsf12,0,29,This is a real nft i swear,,False,
1472636885533134858,OMBgamingRBLX,2918,134,"Love playing Roblox, creating videos and developing!

ER:LC YouTuber primarily",,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/N1XXeRX96z', 'expanded_url': 'https://www.youtube.com/c/OMBGaming', 'display_url': 'youtube.com/c/OMBGaming'}]}}"
1071938981389045765,PRC_Roblox,52358,572,Official Twitter for Police Roleplay Community of Roblox. Group behind Emergency Response: Liberty County. 🚓 https://t.co/x8o0xpmx0l…,https://discord.gg/prc,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/W7yTCu37t8', 'expanded_url': 'https://policeroleplay.community/', 'display_url': 'policeroleplay.community'}]}, 'description': {'urls': [{'start': 109, 'end': 132, 'url': 'https://t.co/x8o0xpmx0l', 'expanded_url': 'http://roblox.com/games/25347244', 'display_url': 'roblox.com/games/25347244'}]}}"
501224071,frozenfiyah,240,22594,idek I’m just existing. 23. ♉️,where they make cheesesteaks,False,
1282025930546745345,vanilladoIl,8117,76761,astral realm princess 🍭🎀🍦🌸🍡,she/they ♡ 20,False,
1490223977381634050,JsonTheCreator,5,51,Furry artist (SFW) 🚫NO commission                                            https://t.co/1dmqPtR6h6,Dababy’s basement ,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/SuWfTt70Wy', 'expanded_url': 'https://m.youtube.com/c/JSONtheFurry', 'display_url': 'm.youtube.com/c/JSONtheFurry'}]}, 'description': {'urls': [{'start': 77, 'end': 100, 'url': 'https://t.co/1dmqPtR6h6', 'expanded_url': 'https://www.patreon.com/Jsonthefurry', 'display_url': 'patreon.com/Jsonthefurry'}]}}"
1296592134536138752,cryptkeeper999,167,7242,Paranormal,22,False,
1494133153966923776,brendan22181,10,51,https://t.co/Ma7b6sRGdZ…  https://t.co/QsjtyO3L2U…,,False,"{'description': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/Ma7b6sRGdZ', 'expanded_url': 'http://partner.spreadshirt.com/shop-area/1014', 'display_url': 'partner.spreadshirt.com/shop-area/1014'}, {'start': 26, 'end': 49, 'url': 'https://t.co/QsjtyO3L2U', 'expanded_url': 'http://youtube.com/channel/UCzfv-', 'display_url': 'youtube.com/channel/UCzfv-'}]}}"
1324346802456293376,s0ftd0llie,25,700,Hi!ヽ(´▽`)/,Hearts,False,
840499177708752896,RobloxTerrible,36,165977,"Roblox chat, every 30 minutes. Idea and bot created by @o_Blyzo. PFP by @SmolSammichOwO.",Adopt and Raise a Cute Kid,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/KJI97a3PYI', 'expanded_url': 'http://ROBLOX.com', 'display_url': 'ROBLOX.com'}]}, 'description': {'mentions': [{'start': 55, 'end': 63, 'username': 'o_Blyzo'}, {'start': 72, 'end': 87, 'username': 'SmolSammichOwO'}]}}"
778450189627498496,VuxxVuxx,151832,4902,"Content Creator, Gamer & Musician
biz: contact@vuxvux.com",United States,True,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/DlHWnaekPe', 'expanded_url': 'http://beacons.ai/vuxvux', 'display_url': 'beacons.ai/vuxvux'}]}}"
1424508469659324416,WKNELIAH03,24,125,,"O3, 고에미 🐰 SHE  /  BUN . ",False,
1532732487511683072,GREATKHAOS,58,206,机不可失，时不再来。,,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/LwHaNpmeXb', 'expanded_url': 'https://twitter.com/i/events/1534913615274291200?s=21&t=vmMkbdXdajx1Ci3ONVYTkw', 'display_url': 'twitter.com/i/events/15349…'}]}}"
837986835141795841,eurarosy,236,13705,1 btc 🙏✨,,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/lWOQfLHozd', 'expanded_url': 'https://twitter.com/eurarosy/status/1430156163908194311?s=21', 'display_url': 'twitter.com/eurarosy/statu…'}]}}"
1359263556277989380,TryHardGuides,741,3682,"No nonsense news and guides for video games, entertainment, tech, and more!",Earth,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/tBLdvEIXso', 'expanded_url': 'https://tryhardguides.com/', 'display_url': 'tryhardguides.com'}]}}"
1509314154787590144,skizdrms,2,134,I join giveaways! ^^,,False,
1401630812504838147,TorturedText,7215,43612,“Watch me Turn your mind into my home” 🛹 sk8 + hxh ⛓ enthusiast. ily mf   mw:@kzxqx,A Cove With 6k+ Covens! ,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/idzhmW8Ag7', 'expanded_url': 'https://blainescrd.carrd.co/#', 'display_url': 'blainescrd.carrd.co/#'}]}, 'description': {'mentions': [{'start': 77, 'end': 83, 'username': 'kzxqx'}]}}"
1432643852649730057,Kyanamo3,0,8,,,False,
1465136390950301704,1000IQTweets,0,13,"MemePage, not only do I post stupid tweets I also retweet them, so stay tuned for those.",DM me for inquiries ,False,
1074000530123472897,WoizYT,483,279,"swedish boblox dev😎👌
owner of @IzcGames",Sweden,False,"{'description': {'mentions': [{'start': 30, 'end': 39, 'username': 'IzcGames'}]}}"
856650515874172928,robloxdevrel,618403,2200,"Empowering developers & creators to bring their imagination to life #RobloxDev 

For support go to https://t.co/jqWhIsyHWa",,True,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/waS7ODkUxJ', 'expanded_url': 'http://developer.roblox.com/', 'display_url': 'developer.roblox.com'}]}, 'description': {'urls': [{'start': 99, 'end': 122, 'url': 'https://t.co/jqWhIsyHWa', 'expanded_url': 'http://rblx.co/help', 'display_url': 'rblx.co/help'}], 'hashtags': [{'start': 68, 'end': 78, 'tag': 'RobloxDev'}]}}"
1056053249470541824,Roblox_RTC,457143,24465,It's our mission to be one with the community and make this the best place to be! | We are *NOT* @Roblox! | DM 💌 with new info! | Layout by: @PazeTweets,Following ≠ Endorsement,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/t4QnFMvIXg', 'expanded_url': 'http://rtcnews.ca', 'display_url': 'rtcnews.ca'}]}, 'description': {'mentions': [{'start': 97, 'end': 104, 'username': 'Roblox'}, {'start': 141, 'end': 152, 'username': 'PazeTweets'}]}}"
1519330607637360640,ta__caca,0,1,จะทัมมัย,,False,
1528131406639124483,ToggleDelete,4975,1383,"🜲 .∘˚⊹ 彡『𝐓𝐨𝐠𝐠𝐥𝐞𝐃𝐞𝐥𝐞𝐭𝐞』💛🤍💜🖤 Nonbinary & Any pronouns. ‹3 彡 ✦
Just someone on this platform spreading wholesome entertainment.彡 ⊹܀˚∘. ツ",♡𝑾𝒉𝒐𝒍𝒆𝒔𝒐𝒎𝒆 𝒛𝒐𝒏𝒆♡,False,
1218542342530973696,John93984795,21,4959,"ENS (Ethereum Name Service)
NFT
MetaVerse
OpenSea",,False,
1192406630,TRAP0SHI,1830,77570,Stacking sats & NFTs ッ,"Web3(🇲🇽,🇺🇸) ",False,
1416041604566110212,EnsSales,19149,5427,"sales/registrations of .eth domains (1Ξ & above) 

powered by @kodexlabs 🔬 (coming soon) and @module ⚙️ 

#domains #ensdomains $ENS",Ethereum,False,"{'description': {'hashtags': [{'start': 106, 'end': 114, 'tag': 'domains'}, {'start': 115, 'end': 126, 'tag': 'ensdomains'}], 'mentions': [{'start': 62, 'end': 72, 'username': 'kodexlabs'}, {'start': 93, 'end': 100, 'username': 'module'}], 'cashtags': [{'start': 127, 'end': 131, 'tag': 'ENS'}]}}"
235249547,eloz1,361,2571,wen bridge or wen moon,,False,
1449188840980185092,tokeingbull,893,2401,"Husband, Dad, Gamer.
I make Roblox content, giveaways and more
Merch Store: https://t.co/apOJDzNNtr
Business Email: tbversebusiness@gmail.com",,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/h1XnMUTHcZ', 'expanded_url': 'https://youtube.com/channel/UC86WUTXGg53vimJiHMtj-Ag', 'display_url': 'youtube.com/channel/UC86WU…'}]}, 'description': {'urls': [{'start': 76, 'end': 99, 'url': 'https://t.co/apOJDzNNtr', 'expanded_url': 'https://my-store-cb0560.creator-spring.com', 'display_url': 'my-store-cb0560.creator-spring.com'}]}}"
1450281694863532034,ValeriHerrerra,182,5454,"¡Mod: @Dioneeherrera ˙❥˙*┊Vip: de nadie ˙❥˙*┊Peach Army, Papurita y Dionesita┊¡DH ˙❥˙*┊ Dionesita, Abichu, Hann= 🏡💖┊¡HH ˙❥˙*",,False,"{'description': {'mentions': [{'start': 6, 'end': 20, 'username': 'Dioneeherrera'}]}}"
1243819639236440064,DioneeHerrera,1730,8685,愛 | ʚ♡︎ɞ | Me gusta hacer streams para hacerte más feliz:D ⬪ ❤︎︎ Streamer en @Twitch • 𝑂❤︎︎ ˖⋆࿐໋₊,💗CODIGO DIONEE💗,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/dYa6OLYjB4', 'expanded_url': 'https://instabio.cc/4012820YCXRg8', 'display_url': 'instabio.cc/4012820YCXRg8'}]}, 'description': {'mentions': [{'start': 77, 'end': 84, 'username': 'Twitch'}]}}"
1336155367579914246,EAPW_RBLX,359,1869,"@IWA_RBLX FEDERATION • EST 2020. 

Founded + Owned by @zenithofgod, alongside @thetrunksskater, @HardKorKid and @vinny_est",https://discord.gg/CuBnfH4wd7,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/0voYedvPna', 'expanded_url': 'https://www.roblox.com/groups/10476401/EAPW-East-Asia-Pro-Wrestling', 'display_url': 'roblox.com/groups/1047640…'}]}, 'description': {'mentions': [{'start': 0, 'end': 9, 'username': 'IWA_RBLX'}, {'start': 54, 'end': 66, 'username': 'zenithofgod'}, {'start': 78, 'end': 94, 'username': 'thetrunksskater'}, {'start': 96, 'end': 107, 'username': 'HardKorKid'}, {'start': 112, 'end': 122, 'username': 'vinny_est'}]}}"
1488246058803097602,WILLIAM84965396,1280,18295,"He/Him | Bisexual | Aroace | Multifandom | Pfp by @Slimpurt1 | Banner by @voltdracoatl | ENG, SPAN, GER | Discord: Radar#4069",Velvet Room,False,"{'description': {'mentions': [{'start': 50, 'end': 60, 'username': 'Slimpurt1'}, {'start': 73, 'end': 86, 'username': 'voltdracoatl'}]}}"
1263714840800980994,MoopShit,1043,21341,Musician. Directing and composing for Moopy Monday. Any pronouns. Banner by @Rhelf30. Pfp by @_monochan.,Mooping on a Monday,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/SOsf9qZeJ6', 'expanded_url': 'https://youtube.com/channel/UCOjRBTvXLxWNub3vtIoCmeQ', 'display_url': 'youtube.com/channel/UCOjRB…'}]}, 'description': {'mentions': [{'start': 76, 'end': 84, 'username': 'Rhelf30'}, {'start': 93, 'end': 103, 'username': '_monochan'}]}}"
